transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label
T6882,U4274,9268.84,Transfer,NetBanking,Android,Delhi,1353,8,1,14856.7,0,0.505,7,0
T6883,U7225,549.11,Transfer,Card,Android,Hyderabad,278,14,0,529.48,0,0.103,2,0
T6884,U8801,2269.26,Payment,Wallet,iOS,Delhi,1184,8,0,2282.57,0,0.104,3,0
T6885,U8499,16125.72,Payment,UPI,Android,Chennai,820,19,3,23766.74,0,0.211,3,0
T6886,U7846,44008.66,Payment,Card,Android,Mumbai,205,0,2,18865.38,1,0.565,7,1
T6887,U2662,22565.99,Payment,Wallet,iOS,Mumbai,1321,10,0,23463.23,0,0.184,1,0
T6888,U5891,22408.23,Payment,Card,Web,Hyderabad,569,21,0,14240.05,0,0.139,3,0
T6889,U6238,31374.83,Withdrawal,NetBanking,Android,Delhi,1897,10,2,26594.62,0,0.21,1,0
T6890,U5237,8743.47,Transfer,UPI,iOS,Bangalore,982,18,0,13894.22,0,0.226,7,0
T6891,U9728,13133.73,Transfer,UPI,Android,Chennai,1656,16,3,27994.53,0,0.354,1,0
T6892,U6405,8131.02,Transfer,UPI,Android,Chennai,216,10,1,6727.27,0,0.192,2,0
T6893,U5007,38164.5,Transfer,Wallet,Android,Chennai,1076,19,0,23793.63,0,0.21,2,0
T6894,U8774,4242.29,Payment,NetBanking,iOS,Delhi,341,19,0,5345.28,0,0.099,5,0
T6895,U1121,27218.99,Withdrawal,NetBanking,iOS,Bangalore,349,7,1,25945.77,0,0.528,2,0
T6896,U2666,14045.41,Transfer,Wallet,Android,Chennai,1497,10,0,16483.37,0,0.254,1,0
T6897,U9777,13371.48,Withdrawal,UPI,iOS,Chennai,1939,14,0,12957.24,0,0.263,2,0
T6898,U7636,3080.39,Withdrawal,UPI,iOS,Delhi,291,9,0,3117.8,0,0.411,4,0
T6899,U7675,3658.19,Payment,UPI,Android,Delhi,876,12,2,3698.3,0,0.081,3,0
T6900,U2477,17955.84,Transfer,UPI,Android,Chennai,205,21,0,23910.86,1,0.183,4,0
T6901,U3168,12769.38,Payment,Wallet,Web,Bangalore,756,18,2,14500.22,0,0.309,1,0
T6902,U9266,4546.32,Transfer,NetBanking,Android,Bangalore,1776,20,0,6425.04,1,0.085,2,0
T6903,U5419,26702.83,Payment,Wallet,iOS,Mumbai,1077,18,2,28739.5,0,0.146,3,0
T6904,U8621,24993.2,Withdrawal,NetBanking,iOS,Hyderabad,403,13,1,27089.47,0,0.15,3,0
T6905,U9497,42699.96,Withdrawal,Wallet,iOS,Delhi,760,12,0,29789.04,0,0.273,2,0
T6906,U1823,23239.14,Withdrawal,Wallet,Android,Delhi,791,16,2,21298.61,0,0.251,2,0
T6907,U9458,23457.06,Payment,UPI,Web,Hyderabad,1958,9,1,18204.42,0,0.137,1,0
T6908,U7685,14518.92,Payment,UPI,Android,Delhi,1350,18,1,20620.65,0,0.102,2,0
T6909,U6688,24289.37,Payment,Card,iOS,Delhi,1792,15,1,21929.7,0,0.272,3,0
T6910,U1061,18658.93,Transfer,NetBanking,Android,Delhi,1513,8,0,16289.38,0,0.181,3,0
T6911,U1390,32012.34,Payment,NetBanking,Web,Delhi,1460,10,3,29140.54,0,0.195,1,0
T6912,U8044,227.24,Transfer,Card,iOS,Hyderabad,1116,17,0,320.9,0,0.009,3,0
T6913,U3003,4091.7,Withdrawal,UPI,Web,Hyderabad,1304,12,0,4879.09,0,0.166,3,0
T6914,U1850,25179.6,Withdrawal,NetBanking,iOS,Chennai,1194,12,1,25165.29,0,0.539,1,0
T6915,U9294,14670.14,Transfer,NetBanking,Web,Hyderabad,872,18,0,16617.42,0,0.175,2,0
T6916,U2035,8358.27,Transfer,NetBanking,Android,Chennai,602,19,0,10408.85,0,0.226,2,0
T6917,U6111,2689.34,Payment,UPI,Android,Hyderabad,1733,18,2,2933.76,0,0.183,2,0
T6918,U5971,21635.34,Payment,UPI,Android,Chennai,844,13,0,29956.3,0,0.31,3,0
T6919,U2096,3544.94,Payment,NetBanking,Android,Chennai,424,11,0,3893.76,0,0.225,2,0
T6920,U4496,3373.46,Withdrawal,Wallet,iOS,Mumbai,1779,14,0,3888.3,0,0.203,3,0
T6921,U6584,36188.43,Payment,UPI,iOS,Mumbai,1980,12,1,25641.68,0,0.267,3,0
T6922,U9711,21147.72,Transfer,Card,Web,Hyderabad,1711,18,1,23725.41,0,0.292,1,0
T6923,U2843,12626.08,Payment,NetBanking,iOS,Bangalore,1958,8,0,10073.11,0,0.379,2,0
T6924,U2162,20323.91,Withdrawal,NetBanking,Android,Bangalore,606,21,0,21868.12,0,0.185,2,0
T6925,U6259,23120.05,Transfer,Wallet,Android,Bangalore,899,19,1,28687.56,0,0.024,5,0
T6926,U2268,22049.07,Transfer,Card,Web,Mumbai,240,10,1,25182.1,0,0.133,1,0
T6927,U6938,9169.75,Transfer,NetBanking,Web,Chennai,1127,14,0,10379.51,0,0.127,3,0
T6928,U2539,11286.32,Withdrawal,Card,iOS,Delhi,563,18,1,11291.99,0,0.381,1,0
T6929,U3673,27308.47,Payment,Card,iOS,Delhi,1811,8,0,24641.85,0,0.176,6,0
T6930,U5892,12662.85,Payment,UPI,iOS,Hyderabad,923,8,0,14220.83,0,0.069,2,0
T6931,U8789,4673.23,Transfer,Wallet,Android,Hyderabad,557,1,3,6594.13,0,0.707,2,1
T6932,U3454,24070.41,Transfer,Card,Android,Hyderabad,217,11,0,20385.32,0,0.24,2,0
T6933,U6181,18633.96,Payment,Wallet,Android,Bangalore,479,10,0,23547.1,1,0.118,5,0
T6934,U7783,11173.99,Payment,UPI,Android,Delhi,1277,16,0,12591.65,0,0.393,5,0
T6935,U7222,27561.76,Transfer,Card,Android,Bangalore,415,19,0,23071.0,0,0.287,3,0
T6936,U1139,17001.75,Transfer,Card,Android,Mumbai,1521,8,0,12115.6,0,0.006,2,0
T6937,U7703,18174.79,Transfer,UPI,iOS,Delhi,232,21,1,21778.26,0,0.405,5,0
T6938,U9674,12123.07,Transfer,Card,Android,Mumbai,1126,8,0,14737.08,0,0.524,3,0
T6939,U4237,14573.54,Payment,UPI,Android,Bangalore,878,7,0,12417.8,1,0.071,1,0
T6940,U6240,50000.0,Transfer,Card,iOS,Bangalore,35,4,3,12478.59,0,0.883,7,1
T6941,U2006,13748.08,Transfer,UPI,Android,Chennai,1722,15,0,17421.24,0,0.377,4,0
T6942,U3764,9340.95,Payment,Card,iOS,Chennai,1543,17,1,7076.81,0,0.279,1,0
T6943,U5209,18982.21,Payment,Card,Web,Hyderabad,181,18,1,24280.81,0,0.201,2,0
T6944,U2502,1800.32,Withdrawal,Card,Web,Bangalore,204,4,2,382.38,1,0.607,4,1
T6945,U1892,1934.55,Payment,Card,iOS,Mumbai,761,18,0,2673.82,0,0.135,1,0
T6946,U7411,19496.39,Payment,NetBanking,Android,Bangalore,1347,20,0,22932.36,1,0.221,3,0
T6947,U8894,1062.02,Payment,Card,Android,Bangalore,1947,20,4,1502.6,0,0.248,1,0
T6948,U6850,11873.78,Payment,UPI,Android,Delhi,1206,11,1,13017.72,0,0.01,2,0
T6949,U3002,30614.15,Transfer,Wallet,iOS,Chennai,1164,17,2,28409.44,0,0.265,3,0
T6950,U9304,1565.91,Transfer,Card,iOS,Chennai,1750,10,0,1614.31,0,0.094,2,0
T6951,U5610,9724.58,Payment,Card,Web,Delhi,259,8,0,15089.37,0,0.451,5,0
T6952,U2159,2288.19,Payment,NetBanking,Web,Delhi,1615,16,0,2745.35,0,0.298,4,0
T6953,U8034,28394.23,Transfer,UPI,iOS,Hyderabad,109,0,3,11960.18,0,0.719,7,1
T6954,U1765,15994.31,Payment,UPI,Android,Delhi,1187,14,0,19481.65,0,0.322,4,0
T6955,U6209,36659.98,Payment,NetBanking,iOS,Bangalore,1716,12,1,28270.28,0,0.209,2,0
T6956,U6064,19194.54,Payment,Card,iOS,Delhi,1056,14,3,15214.8,0,0.153,4,0
T6957,U4229,20004.82,Payment,Card,Android,Chennai,1395,8,0,21090.23,0,0.231,2,0
T6958,U6930,27764.78,Withdrawal,UPI,Android,Hyderabad,1382,18,0,28695.15,0,0.174,2,0
T6959,U1016,24994.12,Payment,Card,Web,Chennai,1650,7,0,25884.64,0,0.341,1,0
T6960,U7141,11982.8,Withdrawal,NetBanking,Web,Bangalore,181,20,0,13550.91,0,0.163,4,0
T6961,U2959,50000.0,Transfer,UPI,Android,Chennai,25,6,3,10668.6,0,0.77,7,1
T6962,U8636,3133.18,Payment,Card,Android,Chennai,1701,8,1,4158.67,0,0.443,5,0
T6963,U8047,9104.94,Payment,Card,Android,Hyderabad,793,8,0,10493.93,0,0.463,1,0
T6964,U4557,28885.22,Transfer,NetBanking,Android,Chennai,1178,21,0,20852.9,0,0.059,4,0
T6965,U3961,5189.98,Transfer,NetBanking,iOS,Chennai,1563,11,2,5650.37,0,0.07,1,0
T6966,U6350,3006.79,Payment,Wallet,Android,Bangalore,1388,17,0,2767.83,0,0.098,5,0
T6967,U9184,4218.29,Payment,NetBanking,iOS,Bangalore,1244,18,0,5061.42,0,0.198,2,0
T6968,U7273,18826.39,Transfer,NetBanking,iOS,Delhi,1321,12,1,28189.79,0,0.262,2,0
T6969,U7587,8077.54,Payment,UPI,Android,Delhi,1053,9,0,5996.73,0,0.139,2,0
T6970,U1635,22668.65,Withdrawal,UPI,iOS,Hyderabad,799,15,2,20806.52,0,0.223,3,0
T6971,U5316,1486.09,Payment,Card,iOS,Mumbai,1521,11,0,1193.52,0,0.046,1,0
T6972,U3160,7703.19,Payment,Card,Android,Mumbai,661,18,1,9049.46,0,0.183,5,0
T6973,U4334,2685.72,Transfer,UPI,Android,Delhi,896,15,0,1799.65,1,0.23,1,0
T6974,U4101,14345.31,Transfer,UPI,iOS,Bangalore,274,11,0,15817.79,0,0.127,3,0
T6975,U4618,26761.06,Payment,Wallet,Web,Bangalore,1747,8,1,22201.35,0,0.281,3,0
T6976,U9181,10563.06,Payment,UPI,Android,Hyderabad,1818,7,0,5782.02,0,0.678,3,0
T6977,U1445,50000.0,Payment,Card,iOS,Hyderabad,37,4,3,9004.62,1,0.815,4,1
T6978,U3990,19973.1,Payment,Wallet,Android,Mumbai,1504,10,0,22736.68,0,0.279,3,0
T6979,U8988,3270.65,Payment,Card,Android,Hyderabad,624,15,0,2705.43,0,0.406,2,0
T6980,U1636,13174.56,Payment,Card,Android,Bangalore,1272,20,2,14977.54,0,0.115,3,0
T6981,U8081,21344.9,Transfer,Card,iOS,Hyderabad,502,15,1,15002.17,0,0.5,2,0
T6982,U1175,31171.52,Payment,Card,iOS,Bangalore,928,12,0,28038.87,0,0.136,5,0
T6983,U9765,18440.13,Withdrawal,UPI,Android,Chennai,1170,19,0,21540.69,0,0.252,4,0
T6984,U6218,23566.95,Payment,UPI,iOS,Delhi,1138,7,0,22285.78,0,0.168,3,0
T6985,U3790,12115.36,Payment,UPI,iOS,Chennai,1351,19,2,11644.74,1,0.118,3,0
T6986,U9886,10285.24,Transfer,UPI,iOS,Hyderabad,1210,16,0,11485.98,0,0.268,2,0
T6987,U3276,4015.42,Withdrawal,Card,Android,Mumbai,1561,13,0,3818.67,0,0.267,1,0
T6988,U9357,17291.79,Withdrawal,UPI,Android,Bangalore,422,8,0,27255.78,0,0.17,4,0
T6989,U3372,15298.37,Transfer,Card,Android,Mumbai,500,19,0,16529.82,0,0.119,3,0
T6990,U6876,15410.76,Payment,Wallet,Android,Mumbai,1822,16,2,19555.68,0,0.12,5,0
T6991,U8206,24954.06,Transfer,Card,iOS,Bangalore,855,17,1,27594.71,0,0.35,4,0
T6992,U5508,23003.71,Payment,UPI,iOS,Hyderabad,1544,8,3,17602.13,0,0.403,3,0
T6993,U3559,24046.71,Transfer,UPI,Android,Delhi,563,17,1,17863.63,0,0.171,4,0
T6994,U7812,15533.0,Withdrawal,Card,iOS,Mumbai,1783,21,2,19502.97,0,0.149,6,0
T6995,U9300,38610.16,Withdrawal,UPI,Web,Mumbai,205,15,0,13623.04,1,0.581,7,1
T6996,U3918,19068.31,Payment,Wallet,Android,Hyderabad,641,13,2,23438.48,1,0.203,5,0
T6997,U6558,36940.43,Payment,UPI,iOS,Hyderabad,645,20,2,29523.16,0,0.302,1,0
T6998,U2083,18687.53,Transfer,Wallet,iOS,Chennai,601,8,0,16589.94,0,0.119,2,0
T6999,U5585,16210.07,Payment,Card,iOS,Hyderabad,1525,16,1,9928.05,0,0.251,2,0
T7000,U1193,19383.17,Transfer,Wallet,iOS,Delhi,1543,16,1,13084.51,0,0.057,6,0
T7001,U5099,22655.36,Transfer,UPI,Android,Mumbai,1913,7,1,15624.07,0,0.174,5,0
T7002,U5627,3949.58,Payment,Wallet,iOS,Mumbai,1585,15,3,3223.8,1,0.281,2,0
T7003,U3769,10146.53,Withdrawal,Card,iOS,Bangalore,1655,9,0,12447.61,0,0.311,1,0
T7004,U6353,5390.9,Withdrawal,Wallet,Web,Mumbai,1243,12,3,5651.58,0,0.116,2,0
T7005,U2581,21377.03,Payment,UPI,Android,Mumbai,1219,10,1,20882.98,0,0.246,6,0
T7006,U8214,27257.12,Payment,Card,iOS,Delhi,491,17,4,29960.91,0,0.204,3,0
T7007,U9789,5091.35,Payment,Card,Android,Mumbai,548,13,0,3221.99,0,0.39,1,0
T7008,U5421,24061.86,Payment,UPI,iOS,Bangalore,464,11,2,17712.44,0,0.191,2,0
T7009,U6005,13425.78,Transfer,Card,iOS,Mumbai,1265,8,1,15978.91,0,0.307,2,0
T7010,U8377,3437.69,Payment,UPI,Android,Hyderabad,1429,14,1,3616.34,0,0.099,1,0
T7011,U5054,1066.62,Withdrawal,UPI,Web,Hyderabad,1774,12,0,838.98,0,0.217,1,0
T7012,U6586,23871.98,Payment,UPI,Web,Bangalore,351,15,3,29496.19,0,0.115,2,0
T7013,U3847,3240.95,Payment,UPI,Android,Hyderabad,1774,17,0,4225.6,0,0.134,2,0
T7014,U9569,26153.14,Withdrawal,NetBanking,Android,Chennai,1781,18,2,24600.62,0,0.153,4,0
T7015,U4929,15702.56,Transfer,UPI,Android,Chennai,871,15,0,22074.55,0,0.251,3,0
T7016,U8408,14422.63,Transfer,NetBanking,iOS,Chennai,415,13,0,12345.79,0,0.358,3,0
T7017,U5085,25688.37,Withdrawal,UPI,iOS,Mumbai,1902,13,0,29913.86,0,0.398,4,0
T7018,U1403,852.43,Withdrawal,Wallet,Android,Bangalore,731,15,1,479.09,1,0.383,6,0
T7019,U7956,20155.26,Payment,Card,iOS,Chennai,1560,14,1,22989.27,0,0.165,4,0
T7020,U9104,7652.8,Transfer,UPI,iOS,Delhi,1406,19,3,4717.59,0,0.91,4,1
T7021,U1241,21227.3,Payment,NetBanking,Android,Hyderabad,254,8,0,23089.17,1,0.109,7,0
T7022,U7633,3319.79,Transfer,UPI,iOS,Bangalore,857,10,0,4251.32,0,0.067,5,0
T7023,U1951,1692.06,Payment,Wallet,iOS,Delhi,1338,9,0,1316.81,0,0.138,1,0
T7024,U5751,21084.91,Transfer,NetBanking,iOS,Bangalore,297,17,0,13896.7,0,0.27,1,0
T7025,U2068,50000.0,Payment,NetBanking,Android,Bangalore,257,0,3,16180.78,0,0.77,7,1
T7026,U2966,9546.48,Payment,Card,Android,Mumbai,255,20,3,10736.67,0,0.416,6,0
T7027,U7443,26839.55,Payment,NetBanking,iOS,Mumbai,1515,18,1,29378.44,0,0.146,4,0
T7028,U9049,11744.5,Transfer,Card,iOS,Delhi,1388,9,0,10773.1,0,0.085,5,0
T7029,U9006,2886.39,Payment,Card,Android,Mumbai,1594,9,0,3349.4,0,0.329,9,0
T7030,U8865,16240.04,Withdrawal,NetBanking,iOS,Mumbai,1268,7,3,20368.04,0,0.285,1,0
T7031,U8350,11431.67,Transfer,Wallet,Android,Delhi,937,10,0,11370.68,0,0.031,2,0
T7032,U4538,28482.61,Withdrawal,NetBanking,Android,Hyderabad,1158,9,0,24845.01,0,0.184,5,0
T7033,U2522,14327.03,Transfer,Wallet,Web,Mumbai,1696,11,0,16222.95,0,0.23,2,0
T7034,U8435,1128.96,Payment,Card,iOS,Bangalore,1186,17,0,1129.22,1,0.32,1,0
T7035,U5544,13207.83,Withdrawal,Card,iOS,Chennai,782,0,3,10691.92,1,0.737,9,1
T7036,U1846,48281.54,Payment,UPI,iOS,Hyderabad,443,8,0,29867.53,0,0.299,5,0
T7037,U4509,20966.11,Transfer,NetBanking,iOS,Chennai,647,16,0,16448.53,0,0.188,3,0
T7038,U6646,12352.39,Payment,Card,iOS,Hyderabad,1749,15,0,12075.27,0,0.164,4,0
T7039,U6840,30947.64,Payment,Wallet,Web,Bangalore,1540,7,0,26169.29,0,0.282,1,0
T7040,U3402,12661.41,Payment,UPI,Web,Delhi,1073,8,0,8269.76,0,0.201,1,0
T7041,U5997,2538.18,Payment,UPI,iOS,Delhi,393,20,0,2789.81,0,0.277,2,0
T7042,U6017,20776.25,Transfer,UPI,iOS,Hyderabad,831,13,0,18232.51,0,0.211,1,0
T7043,U9554,5068.71,Payment,Card,iOS,Hyderabad,1959,14,0,6148.5,0,0.405,3,0
T7044,U8808,24054.0,Payment,Card,Android,Chennai,1038,21,4,28297.53,0,0.226,1,0
T7045,U9655,11542.56,Payment,Card,Android,Mumbai,53,11,2,16812.34,0,0.603,5,1
T7046,U1412,2976.58,Withdrawal,NetBanking,Android,Hyderabad,860,13,0,2584.6,0,0.152,2,0
T7047,U4982,43221.13,Withdrawal,Wallet,Android,Chennai,783,21,1,26704.78,0,0.128,1,0
T7048,U1813,4591.92,Payment,NetBanking,iOS,Chennai,1169,18,1,4884.33,0,0.673,2,0
T7049,U2444,2190.69,Payment,NetBanking,iOS,Bangalore,726,14,0,2184.37,0,0.32,1,0
T7050,U3486,50000.0,Withdrawal,UPI,Web,Hyderabad,19,2,2,19551.3,1,0.898,7,1
T7051,U8991,27824.12,Payment,UPI,Android,Hyderabad,252,21,1,28566.35,0,0.317,3,0
T7052,U3704,16153.14,Payment,NetBanking,Android,Chennai,1495,8,0,13380.57,0,0.265,6,0
T7053,U6886,9367.21,Payment,Card,Android,Delhi,224,12,1,8306.63,0,0.24,4,0
T7054,U1711,12160.18,Payment,Card,Android,Mumbai,1863,19,0,11985.87,0,0.179,5,0
T7055,U7072,4474.34,Withdrawal,Wallet,iOS,Mumbai,441,14,3,4824.41,0,0.166,2,0
T7056,U6909,13276.68,Withdrawal,NetBanking,iOS,Hyderabad,298,17,1,19833.97,1,0.145,3,0
T7057,U1134,22308.85,Transfer,Card,Web,Mumbai,684,13,0,23142.16,0,0.362,2,0
T7058,U1584,17689.42,Payment,Card,Android,Hyderabad,18,14,2,14942.61,1,0.824,6,1
T7059,U7914,9569.32,Transfer,UPI,Android,Delhi,1154,15,0,9369.42,0,0.302,1,0
T7060,U4263,24317.7,Transfer,Wallet,Android,Delhi,1469,10,1,17215.93,0,0.245,7,0
T7061,U5872,20078.07,Payment,UPI,iOS,Chennai,1446,8,2,11849.12,0,0.164,2,0
T7062,U6706,29915.03,Payment,UPI,Web,Bangalore,1294,18,1,26172.92,0,0.588,4,0
T7063,U8217,8723.74,Payment,NetBanking,Android,Bangalore,895,19,0,9251.4,0,0.204,2,0
T7064,U4079,23718.63,Transfer,NetBanking,Android,Delhi,1731,15,1,21921.47,0,0.2,1,0
T7065,U6428,34945.47,Transfer,Card,iOS,Chennai,36,14,4,10572.94,1,0.49,3,1
T7066,U3224,15937.32,Transfer,NetBanking,Web,Mumbai,1179,14,0,21433.3,1,0.044,5,0
T7067,U6109,5014.79,Transfer,Card,iOS,Bangalore,1490,13,0,3860.99,0,0.312,6,0
T7068,U6894,15602.57,Payment,Wallet,Android,Chennai,1555,18,1,11511.98,0,0.086,3,0
T7069,U1419,25555.69,Transfer,NetBanking,Android,Bangalore,942,17,1,22011.98,0,0.318,3,0
T7070,U9353,3824.63,Transfer,NetBanking,iOS,Chennai,1815,8,3,5182.81,1,0.274,2,0
T7071,U8860,18688.95,Payment,UPI,iOS,Chennai,956,17,0,17413.35,0,0.088,3,0
T7072,U3940,21149.26,Payment,UPI,Android,Mumbai,622,17,0,26389.99,0,0.25,4,0
T7073,U9258,20261.04,Withdrawal,Wallet,iOS,Chennai,939,9,1,16555.1,0,0.297,2,0
T7074,U6792,22635.97,Withdrawal,NetBanking,iOS,Delhi,338,21,2,20550.5,0,0.176,1,0
T7075,U6989,20980.59,Withdrawal,Card,iOS,Bangalore,257,17,0,20048.71,0,0.122,5,0
T7076,U8413,18046.56,Transfer,NetBanking,iOS,Chennai,1042,15,1,16981.85,0,0.222,5,0
T7077,U7385,12489.95,Payment,Card,Android,Chennai,1590,17,0,12226.87,0,0.253,7,0
T7078,U1617,18722.14,Payment,Card,Android,Hyderabad,984,9,3,7996.26,0,0.643,7,1
T7079,U3357,7313.59,Transfer,UPI,Android,Mumbai,1286,14,0,6898.91,1,0.234,1,0
T7080,U3812,13961.57,Payment,UPI,iOS,Chennai,1095,7,0,22916.95,0,0.322,3,0
T7081,U6316,41980.32,Withdrawal,NetBanking,Android,Delhi,1629,9,0,29381.69,0,0.416,2,0
T7082,U1050,2969.91,Payment,Card,Web,Hyderabad,674,11,0,1405.81,0,0.048,5,0
T7083,U8898,6862.67,Payment,UPI,Android,Hyderabad,1573,8,3,9878.71,0,0.106,5,0
T7084,U4864,6503.52,Payment,Card,Android,Mumbai,1258,9,0,6394.95,0,0.153,4,0
T7085,U3529,3258.65,Payment,Wallet,Android,Chennai,1409,16,0,3033.93,0,0.141,5,0
T7086,U5629,1197.1,Transfer,Card,Android,Chennai,1403,20,2,1426.49,0,0.088,3,0
T7087,U9739,10985.06,Payment,UPI,Android,Bangalore,1980,16,0,9778.53,0,0.135,1,0
T7088,U3285,33208.88,Transfer,NetBanking,Android,Mumbai,1353,21,0,29592.57,0,0.068,5,0
T7089,U4604,10809.19,Payment,Card,iOS,Bangalore,1090,12,0,12767.38,0,0.268,2,0
T7090,U1476,13969.8,Withdrawal,Card,Web,Delhi,1247,9,2,17961.89,1,0.308,4,0
T7091,U8813,10041.18,Payment,Wallet,Web,Hyderabad,353,20,4,5195.35,1,0.67,4,1
T7092,U8987,36567.19,Payment,Card,Android,Hyderabad,486,13,0,23695.54,0,0.059,2,0
T7093,U4407,3890.09,Payment,UPI,iOS,Delhi,605,9,2,3984.79,0,0.267,7,0
T7094,U2159,10586.7,Transfer,Wallet,Android,Chennai,343,18,2,11059.05,0,0.281,6,0
T7095,U5157,10744.67,Payment,NetBanking,iOS,Hyderabad,1406,14,1,11528.09,0,0.179,2,0
T7096,U3953,50000.0,Payment,Card,Android,Mumbai,264,22,1,11519.44,1,0.671,6,1
T7097,U2990,8331.34,Payment,NetBanking,Web,Hyderabad,1364,16,0,8395.43,0,0.097,3,0
T7098,U4186,14794.42,Payment,Card,Android,Bangalore,304,16,0,18966.24,0,0.125,7,0
T7099,U5007,29123.64,Transfer,Card,Android,Chennai,1769,19,0,28188.47,0,0.113,2,0
T7100,U3082,680.42,Payment,Wallet,Android,Bangalore,1743,8,0,762.72,0,0.549,5,0
T7101,U4580,27340.25,Payment,Wallet,iOS,Delhi,326,14,0,29397.84,0,0.24,5,0
T7102,U8125,11856.54,Payment,Card,Android,Delhi,1021,20,2,15583.35,0,0.027,7,0
T7103,U1585,20601.94,Transfer,NetBanking,iOS,Delhi,227,15,2,11748.88,0,0.052,1,0
T7104,U1319,14868.73,Withdrawal,Card,Android,Bangalore,1979,10,1,14256.59,0,0.168,3,0
T7105,U8939,21315.81,Withdrawal,Card,iOS,Bangalore,476,10,0,17340.93,0,0.353,1,0
T7106,U6702,16548.69,Transfer,NetBanking,Android,Delhi,955,20,0,8557.43,0,0.038,2,0
T7107,U2667,7691.55,Payment,Wallet,Android,Chennai,1314,16,1,6166.15,1,0.207,7,0
T7108,U5364,7462.99,Withdrawal,Wallet,Android,Mumbai,499,11,1,7291.25,0,0.326,5,0
T7109,U8394,1687.83,Transfer,Wallet,Web,Hyderabad,1317,11,0,1651.63,0,0.17,1,0
T7110,U3737,737.75,Transfer,UPI,Web,Delhi,452,15,0,1141.19,0,0.296,3,0
T7111,U1322,14998.05,Transfer,NetBanking,iOS,Chennai,637,16,0,16991.86,0,0.255,1,0
T7112,U1514,2556.5,Payment,NetBanking,Android,Delhi,680,13,0,2107.48,0,0.244,2,0
T7113,U6214,22033.87,Payment,Wallet,Android,Mumbai,1120,18,1,25611.43,0,0.067,2,0
T7114,U1549,8124.48,Payment,NetBanking,Android,Mumbai,1544,8,0,9145.21,0,0.093,4,0
T7115,U7338,24604.26,Withdrawal,Card,Android,Hyderabad,1143,16,0,25992.94,0,0.131,3,0
T7116,U5589,12969.36,Withdrawal,UPI,iOS,Bangalore,804,11,1,14864.0,0,0.153,6,0
T7117,U6414,15844.79,Payment,UPI,iOS,Chennai,1833,15,0,17790.14,0,0.177,3,0
T7118,U5662,20317.16,Payment,NetBanking,Web,Chennai,1711,18,0,20750.53,0,0.339,2,0
T7119,U8066,23018.05,Payment,NetBanking,Android,Bangalore,972,7,0,24958.93,0,0.152,2,0
T7120,U8985,10570.97,Payment,UPI,iOS,Mumbai,1985,16,0,17892.1,0,0.236,2,0
T7121,U6350,21372.64,Transfer,NetBanking,Android,Mumbai,1758,8,0,16898.08,0,0.321,1,0
T7122,U3349,50000.0,Payment,Card,Web,Hyderabad,59,1,3,14209.37,0,0.822,4,1
T7123,U2658,13430.39,Payment,Card,Web,Chennai,432,13,0,13688.89,0,0.282,4,0
T7124,U4497,13690.49,Transfer,UPI,Android,Hyderabad,323,14,0,12471.3,0,0.283,4,0
T7125,U5912,16378.7,Transfer,NetBanking,Android,Delhi,1310,10,0,15470.72,0,0.495,1,0
T7126,U6973,983.81,Transfer,Card,Web,Bangalore,456,19,0,713.68,0,0.286,5,0
T7127,U9263,21901.09,Transfer,NetBanking,Web,Delhi,1252,19,0,15536.97,0,0.075,1,0
T7128,U4373,2407.28,Payment,UPI,Android,Chennai,1737,9,0,2033.0,0,0.054,1,0
T7129,U1857,11105.58,Payment,Card,iOS,Mumbai,1729,19,0,18163.88,0,0.082,1,0
T7130,U3251,14592.09,Payment,Card,Android,Hyderabad,1204,16,0,15051.17,0,0.062,4,0
T7131,U6062,10678.8,Payment,NetBanking,Android,Chennai,1745,18,0,13171.68,0,0.356,5,0
T7132,U4876,6075.36,Transfer,UPI,iOS,Hyderabad,1218,8,0,7074.62,0,0.451,2,0
T7133,U4542,22763.27,Withdrawal,Card,Android,Delhi,1292,7,2,20779.33,0,0.149,2,0
T7134,U6456,9994.21,Withdrawal,Card,iOS,Hyderabad,1376,10,0,10461.23,0,0.032,3,0
T7135,U2214,13705.1,Transfer,NetBanking,Android,Mumbai,1476,17,0,12025.53,0,0.047,4,0
T7136,U8419,46713.75,Payment,Card,iOS,Hyderabad,31,6,4,17804.08,0,0.819,6,1
T7137,U5272,18717.75,Withdrawal,UPI,Android,Bangalore,425,14,2,26652.73,0,0.441,1,0
T7138,U1727,1540.32,Payment,UPI,Android,Bangalore,443,20,1,1306.62,0,0.142,6,0
T7139,U9915,32731.15,Transfer,UPI,Android,Mumbai,1258,7,1,29603.08,0,0.482,1,0
T7140,U9333,50000.0,Payment,Wallet,iOS,Delhi,1909,4,4,16456.34,0,0.826,3,1
T7141,U1985,12312.0,Transfer,UPI,iOS,Delhi,515,14,0,11975.3,0,0.324,1,0
T7142,U6748,25144.12,Payment,Card,iOS,Bangalore,448,12,0,23678.34,0,0.17,3,0
T7143,U4096,12790.43,Transfer,Card,Android,Bangalore,1251,8,1,9102.12,0,0.03,3,0
T7144,U3447,30150.82,Transfer,NetBanking,iOS,Bangalore,1986,10,3,25507.12,0,0.142,2,0
